0023/003,555 BEACH ST,555 BEACH ST,94133,15706, ,http://propertymap.sfplanning.org/?&search=0023/003,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0327/025,1 STOCKTON ST,1 STOCKTON ST,94102,16987, ,http://propertymap.sfplanning.org/?&search=0327/025,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Complied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960/001,UPS - San Francisco,2222 17TH ST,94103,285047,Non-Refrigerated Warehouse,http://propertymap.sfplanning.org/?&search=3960/001,Complied,,Complied,,Complied,,Complied,,Complied,,Violation - Insufficient Data,,4/1/14,Pending,57,30.1,,-9.7,,622.29,,29.8,,55,30.7,97.6,-7.2,,585.7,,30.7,97.5,35,31.4,93.6,21.4,21.4,585.7,2.5,30.8,92.4,37,29.7,90.6,18.6,18.6,561.2,2.4,29.7,90.6,,,,,,,,,
4329/008,1501 Vermont,1501 VERMONT ST,94107,12000,Office,http://propertymap.sfplanning.org/?&search=4329/008,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,4/1/14,Complied,,,,,,,,,,,,,,,26.8,,,,,28.4,73.5,-50.3,-50.4,26.8,2.2,28.2,73.2,,29.2,73.5,-50.4,-50.4,25.6,2.1,32.3,75.5,,37,93.1,-37.1,-37.1,32.4,2.7,38.2,94.3
0261/017,Mandarin Hotel,345 CALIFORNIA ST,94104,814226,Office,http://propertymap.sfplanning.org/?&search=0261/017,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/14,Exempt - LEED EBOM,94,46.5,,-51.6,,3228.65,,45.7,,93,47.6,123.3,-50.7,-50.7,3173.6,4.2,47.3,123.6,95,45.5,119.7,-53.3,-53.3,3173.6,4,45.5,119.6,95,42.5,112.2,-55.2,-55.2,2611.9,3.3,43.4,113.4,95,42.8,111.8,-54.9,-54.9,2624.1,3.3,43.1,111.4
1127/039,1234 DIVISADERO ST,1234 DIVISADERO ST,94115,12751, ,http://propertymap.sfplanning.org/?&search=1127/039,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191/041,St. Mary's Medical Center,2250 Hayes St.,94117,560728,Hospital (General Medical & Surgical),http://propertymap.sfplanning.org/?&search=1191/041,Complied,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032/002,3201 California Street,3201 CALIFORNIA ST,94118,35097,Bank Branch,http://propertymap.sfplanning.org/?&search=1032/002,Complied,,Complied,,Complied,,Complied,,Complied,,Violation - Insufficient Data,,4/1/14,Complied,,,,,,,,,,81,100.1,256.3,-25.3,,149.5,,98.6,254.7,81,101.6,256.7,-25.2,-25.2,149.5,7.4,100.8,255.7,,96.9,254.3,0.6,0.6,145.2,7.2,97.6,250.9,,,,,,,,,
1441/035,378 10TH AVE,378 10TH AVE,94118,66397, ,http://propertymap.sfplanning.org/?&search=1441/035,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3763/015A,460 BRYANT ST,460 BRYANT ST,94107,36075, ,http://propertymap.sfplanning.org/?&search=3763/015A,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - Vacant,Exempt,Exempt - Vacant,Exempt,Exempt - New Construction,Exempt,Exempt - New Construction,Exempt,Exempt - New Construction,4/1/13,Exempt - LEED EBOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0266/001,First Republic Bank Building,111 PINE ST,94111,247000,Office,http://propertymap.sfplanning.org/?&search=0266/001,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/13,Complied,80,72.9,,-31.3,,1468.3,,72.1,,85,70.7,198.5,-36.3,,1285.2,,70.1,197.8,89,63.7,171.2,-42.8,-42.8,1285.2,5.1,63.9,171.4,92,58.2,160.4,-46.3,-46.3,1096.9,4.4,60.1,162.4,92,58,159.6,-46.4,-46.4,1092.6,4.4,59.1,160.7
0836/005,Charles Dunn - 1540 Market,1540 MARKET ST,94102,42255,Office,http://propertymap.sfplanning.org/?&search=0836/005,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/13,Did Not Comply,,,,,,,,,,36,76.5,172.1,16.1,,208.1,,74.1,169.6,39,70.2,161.6,11.9,11.9,208.1,4.9,69.2,160.5,58,55.6,125.8,-8.5,-8.5,163.5,3.9,57.5,127.9,,54.7,129.6,-12.5,-12.5,164.2,3.9,55.4,130.3
3733/008,250 4TH ST,250 4TH ST,94103,29590, ,http://propertymap.sfplanning.org/?&search=3733/008,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - Demolished,Exempt,Exempt - Demolished,Exempt,Exempt - Demolished,Exempt,Exempt - New Construction,Exempt,Exempt - New Construction,4/1/14,Upcoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9900/050,Pier 50 - Administration Building,401 Terry A Francois Blvd,94158,108431,Non-Refrigerated Warehouse,http://propertymap.sfplanning.org/?&search=9900/050,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,Pending,,4/1/99,Municipal,80,64.3,119.7,-32.1,-32.1,50.1,4.3,53.3,107.4,67,80.9,143.8,-18,-17.9,53.2,5.3,,,78,70.6,122,-30.2,-30.2,53.2,4.5,,,78,66.4,117.4,-29.4,-29.4,48.9,4.2,,,,,,,,,,,
4025/003B,690 POTRERO AVE,690 POTRERO AVE,94110,14000,Office,http://propertymap.sfplanning.org/?&search=4025/003B,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,4/1/13,Complied,,,,,,,,,,,,,,,13.3,,,,99,11.6,36.5,-66.2,-66.2,13.3,0.9,11.6,36.5,100,3.1,9.9,-90.7,-90.7,3.6,0.3,4.3,13.6,100,3.8,12.1,-88.6,-88.6,4.4,0.3,4.5,14
0304/005,610 GEARY ST,610 GEARY ST,94109,39880, ,http://propertymap.sfplanning.org/?&search=0304/005,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Complied,,Complied,,4/1/15,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,57.6,83.7,-52.5,-52.5,134.5,3.4,64.5,91,97,55.9,84.5,-52.8,-52.8,132.4,3.3,58.3,87
5302/056,2025 MCKINNON AVE,2025 MCKINNON AVE,94124,43200, ,http://propertymap.sfplanning.org/?&search=5302/056,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4324/003,1218 Connecticut St,1218 Connecticut St,94107,43384, ,http://propertymap.sfplanning.org/?&search=4324/003,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0304/025,650 GEARY ST,650 GEARY ST,94109,42800, ,http://propertymap.sfplanning.org/?&search=0304/025,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3915/001,SF Design Center - Galleria,101 HENRY ADAMS ST,94103,294475,Enclosed Mall,http://propertymap.sfplanning.org/?&search=3915/001,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/14,Complied,71,32.8,,-25.5,,835.63,,32.3,,75,31.7,97.5,-30.9,,722.6,,31.6,97.5,,29.5,84.3,-26.2,-26.3,722.6,2.5,29.2,84,,27.2,78.1,-31.8,-31.8,623.5,2.1,27.7,78.5,,24.7,69.2,-70.6,-70.6,559.3,1.9,24.5,68.3
0306/004,401 MASON ST,401 MASON ST,94102,10580, ,http://propertymap.sfplanning.org/?&search=0306/004,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232/042,Urban School,1563 Page St,94117,48556, ,http://propertymap.sfplanning.org/?&search=1232/042,Complied,,Violation - Did Not Report,,Complied,,Complied,,Complied,,Complied,,4/1/14,Exempt - LEED EBOM,,,,,,,,,,98,36.5,92.6,-54.3,,135.9,,36,92.1,96,37.9,99.8,-50.3,-50.3,135.9,2.8,37,98.7,94,44.5,106.3,-45.5,-45.5,128.4,2.6,46.6,108.5,96,43.5,101.5,-48.4,-48.4,123.4,2.5,44.1,102.2
8-Nov,Anchorage Garage,500 BEACH ST,94133,198525,Strip Mall,http://propertymap.sfplanning.org/?&search=0011/008,Complied,,Complied,,Complied,,Complied,,Complied,,Violation - Did Not Report,,4/1/13,Complied,,0,,,,83.82,,0,,,25.9,72.3,-69.6,-69.6,412.3,2,25.9,72.3,,27.3,74.8,-68.5,-68.5,412.3,2.1,27.3,74.8,,27.5,76.9,-67.6,-67.6,419.6,2.1,27.5,76.9,,,,,,,,,
4879/017,1415 Bancroft,1415 BANCROFT AVE,94124,31973,Non-Refrigerated Warehouse,http://propertymap.sfplanning.org/?&search=4879/017,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,Violation - Did Not Report,,4/1/13,Complied,,,,,,,,,,95,3.6,11.3,-67.5,-67.5,9.6,0.3,3.6,11.3,95,3.7,11.6,-66.6,-66.6,9.6,0.3,3.7,11.6,95,3.5,10.9,-67.5,-67.5,9.1,0.3,3.5,10.9,,,,,,,,,
2412/034,2400 14TH AVE,2400 14TH AVE,94116,18000,Social/Meeting Hall,http://propertymap.sfplanning.org/?&search=2412/034,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Complied,,Complied,,Violation - Did Not Report,,4/1/14,Complied,,,,,,,,,,,,,,,24.9,,,,,20.9,42.4,-39.3,-39.3,24.9,1.4,19.4,40.9,,20.2,45.4,-35,-35,25.2,1.4,22.1,47.3,,,,,,,,,
3206/003,4610 MISSION ST,4610 MISSION ST,94112,27750,Office,http://propertymap.sfplanning.org/?&search=3206/003,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Complied,,Complied,,Pending,,4/1/14,Pending,,,,,,,,,,,,,,,159.4,,,,16,96.5,275.8,47.2,47.2,159.4,7.5,96.5,275.8,18,91.1,260.5,44.2,44.2,150.4,7.1,91.1,260.5,,,,,,,,,
3721/049,149 2ND ST,149 2ND ST,94105,19962, ,http://propertymap.sfplanning.org/?&search=3721/049,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3786/035,620 4TH ST,620 4TH ST,94107,14390, ,http://propertymap.sfplanning.org/?&search=3786/035,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3572/002,350 TREAT AVE,350 TREAT AVE,94110,23111, ,http://propertymap.sfplanning.org/?&search=3572/002,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - Change of Ownership,Exempt,Exempt - Change of Ownership,Exempt,Exempt - Tenant Turnover,Exempt,Exempt - Tenant Turnover,4/1/16,Upcoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0059/003,1620 Montgomery Street,1620 MONTGOMERY ST,94111,47618,Office,http://propertymap.sfplanning.org/?&search=0059/003,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/13,Complied,,,,,,,,,,97,35.6,89.9,-59.8,,89.8,,34.6,88.8,99,29.3,68.1,-67.3,-67.3,89.8,2.1,29.6,68.3,96,33.9,87.7,-56.9,-56.9,109.1,2.5,37,91.1,95,41.1,108.8,-53.7,-53.7,133.9,3.1,42.1,109.8
4107/022,Tennessee Roundhouse LLC,901 MINNESOTA ST,94107,10526,Office,http://propertymap.sfplanning.org/?&search=4107/022,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Violation - Did Not Report,,4/1/13,Complied,,,,,,,,,,,,,,,27.8,,,,,40.6,78.5,-47,-47,27.8,2.6,41.4,79.3,,30.4,67.4,-54.5,-54.5,22.1,2.1,31,69.3,,,,,,,,,
0287/008,201 Kearny St / 212 Sutter St,201 KEARNY ST,94108,11600,Office,http://propertymap.sfplanning.org/?&search=0287/008,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,4/1/13,Complied,,,,,,,,,,,,,,,46.3,,,,,61.2,108.8,-26.5,-26.5,46.3,4,61.8,109.5,,51.8,98.3,-33.6,-33.6,38.8,3.3,59.4,106.2,,50.2,93.8,-36.7,-36.7,37.4,3.2,54.8,98.5
0163/008A,560 PACIFIC AVE,560 PACIFIC AVE,94133,22000,Office,http://propertymap.sfplanning.org/?&search=0163/008A,Exempt,Exempt - SqFt Not Subject This Year,Violation - Insufficient Data,,Complied,,Complied,,Complied,,Complied,,4/1/15,Complied,,,,,,,,,,,,,,,69.6,,,,86,37.2,110.6,-39,-39.1,69.6,3.2,37,110.1,89,33.4,99,-44.2,-44.2,58.2,2.6,34.6,100.1,93,32.3,90.1,-50,-50,54.5,2.5,32.3,90.2
2411/001,401 TARAVAL ST,401 TARAVAL ST,94116,13666, ,http://propertymap.sfplanning.org/?&search=2411/001,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Exempt,Exempt - New Construction,Exempt,Exempt - New Construction,Exempt,Exempt - New Construction,Exempt,Exempt - New Construction,4/1/13,Complied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0310/005,12 Geary St. Building,10 GEARY ST,94108,18812,Office,http://propertymap.sfplanning.org/?&search=0310/005,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,4/1/13,Complied,,,,,,,,,,,,,,,34,,,,99,29,52.9,-70.2,-70.2,34,1.9,29.4,53.4,100,22.3,42,-75.4,-75.4,27,1.4,26.8,46.7,100,20.4,36.8,-78.6,-78.6,24.9,1.3,21.6,38.2
3722/003,140 2ND ST,132 2ND ST,94105,35923, ,http://propertymap.sfplanning.org/?&search=3722/003,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3555/063,474 Valencia St.,474 Valencia St.,94103,28000,Adult Education,http://propertymap.sfplanning.org/?&search=3555/063,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Complied,,Complied,,Violation - Did Not Report,,4/1/14,Pending,,,,,,,,,,,,,,,44.8,,,,,19.7,61.5,-56.5,-56.5,44.8,1.6,19.7,61.5,,18.7,58.5,-58.6,-58.6,42.7,1.5,18.8,58.6,,,,,,,,,
3636/001,2600 Mission St.,2600 MISSION ST,94110,13600,Retail Store,http://propertymap.sfplanning.org/?&search=3636/001,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Pending,,4/1/14,Complied,,,,,,,,,,,,,,,41.1,,,,,37.6,101,-11.7,-11.7,41.1,3,36.6,99.9,,33.5,94.3,-17.6,-17.6,35.1,2.6,35.8,96.8,,,,,,,,,
0853/006,Jews for Jesus,60 HAIGHT ST,94102,11209,Office,http://propertymap.sfplanning.org/?&search=0853/006,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,4/1/13,Complied,,,,,,,,,,,,,,,47.4,,,,57,69.9,182.7,-7.9,-7.9,47.4,5.2,66.9,179.6,62,60.3,168.6,-12,-12,42.3,4.6,63.8,172.3,68,58.1,157.4,-18.7,-18.7,40.1,4.4,59.5,158.9
0655/006,2015 STEINER ST,2015 STEINER ST,94115,21857,Office,http://propertymap.sfplanning.org/?&search=0655/006,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Complied,,Complied,,Complied,,4/1/14,Did Not Comply,,,,,,,,,,,,,,,118.3,,,,38,78.9,172.6,12.3,12.3,118.3,5.4,78,171.5,36,74.6,169.4,13.7,13.7,113.7,5.2,75,166.9,28,80.1,180.2,20.7,20.7,121.5,5.6,79.3,178
0310/003,K&H California,45 KEARNY ST,94108,24041, ,http://propertymap.sfplanning.org/?&search=0310/003,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Violation - Insufficient Data,,Complied,,Complied,,4/1/13,Complied,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,53,122.8,-8.8,-8.8,106.8,3.7,55.9,127.4,56,54.5,127.9,-6.9,-6.9,110.6,3.9,55.6,129
0288/001,155 Montgomery,149 MONTGOMERY ST,94104,55785,Office,http://propertymap.sfplanning.org/?&search=0288/001,Complied,,Complied,,Complied,,Complied,,Complied,,Violation - Did Not Report,,4/1/13,Complied,83,56.3,,-35.8,,255.15,,52,,84,57.8,135,-36.6,,264.5,,56.2,133.2,85,54.7,121.7,-38.6,-38.6,264.5,4.7,54.9,121.9,88,48.9,111.7,-42.2,-42.2,202.9,3.6,51.3,114.6,,,,,,,,,
3573/006,S.H. Frank Building,3075 17TH ST,94110,43974,Mixed Use Property,http://propertymap.sfplanning.org/?&search=3573/006,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/14,Complied,,,,,,,,,,,14.5,40.2,-67.4,-67.3,47,1.1,14.1,39.7,,14.4,37.3,-69.7,-69.7,47,1.1,13.3,36.1,,15.2,42.5,-65.5,-65.5,51.4,1.2,15.2,42.5,,18.7,53.2,-56.8,-56.8,63.7,1.4,19.1,53.6
3931A/001,200-202 Potrero Ave,200-202 Potrero Ave,94103,27716, ,http://propertymap.sfplanning.org/?&search=3931A/001,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101/001,1363 Divisadero St,1363 DIVISADERO ST,94115,12998,Retail Store,http://propertymap.sfplanning.org/?&search=1101/001,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,4/1/14,Complied,,,,,,,,,,,,,,,59.7,,,,,52.3,163.9,43.3,43.3,59.7,4.6,52.3,163.9,,54,169,47.7,47.7,57.1,4.4,54,169,,51.2,160.8,40.5,40.5,54.3,4.2,50.8,159.4
3738/012,SF - 215 Fremont St.,215 FREMONT ST,94105,430069,Office,http://propertymap.sfplanning.org/?&search=3738/012,Complied,,Complied,,Complied,,Complied,,Complied,,Violation - Did Not Report,,4/1/14,Exempt - LEED EBOM,79,79.7,,-27.5,,2617.32,,79.7,,86,74.3,217.3,-35,,2218.4,,74,217,88,70.5,193.5,-38.8,-38.8,2218.4,5.7,70.6,193.7,92,71.8,191.1,-43,-43,2085.3,5.4,73.9,193.3,,,,,,,,,
3763/015B,450 BRYANT ST,448 BRYANT ST,94107,7600, ,http://propertymap.sfplanning.org/?&search=3763/015B,Complied,,Exempt,Exempt - Change of Ownership,Exempt,Exempt - Change of Ownership,Exempt,Exempt - Change of Ownership,Exempt,Exempt - Change of Ownership,Exempt,Exempt - Vacant,4/1/17,Upcoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707/035,Sharon Building,39 NEW MONTGOMERY ST,94105,103861,Office,http://propertymap.sfplanning.org/?&search=3707/035,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/13,Complied,,53.1,,-26.8,,384.5,,53.1,,,48.1,111.5,-29.2,,345.3,,47.2,110.5,95,46.1,101.1,-55.5,-55.5,345.3,3.3,46.4,101.4,96,44.5,95.3,-57.1,-57.1,314.2,3,47,97.9,95,44.6,94.7,-55.3,-55.3,313.9,3,45.6,95.7
4006/010,Brondello Building,485 CAROLINA ST,94107,17117, ,http://propertymap.sfplanning.org/?&search=4006/010,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Exempt,Exempt - Change of Ownership,Violation - Did Not Report,,4/1/13,Complied,,,,,,,,,,,,,,,151.4,,,,5,164.4,180,100.2,100.2,151.4,8.8,164.4,180,,,,,,,,,,,,,,,,,,
3776/005,550 THIRD STREET,550 3RD ST,94107,15930,Office,http://propertymap.sfplanning.org/?&search=3776/005,Violation - Insufficient Data,,Violation - Did Not Report,,Complied,,Complied,,Complied,,Complied,,4/1/13,Pending,,,,,,,,,,,,,,,64.7,,,,77,53.6,129.3,-29.3,-29.3,64.7,4.1,54,129.8,86,44.1,108.1,-39.4,-39.4,50.7,3.2,44.1,108.1,66,59.1,149.8,-17.4,-17.4,69,4.3,61.2,152
3780/079,945 BRYANT ST,945 BRYANT ST,94103,39794,Office,http://propertymap.sfplanning.org/?&search=3780/079,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,Violation - Insufficient Data,,4/1/13,Complied,,,,,,,,,,96,49.7,101.4,-55.8,-55.8,126.9,3.3,50.2,103,97,48.2,96.8,-57.7,-57.7,126.9,3.2,47.3,95.8,61,96.1,195.6,-12,-12,254.4,6.4,96.1,195.6,,,,,,,,,
1190/001,2195 FULTON ST,2195 FULTON ST,94117,188960, ,http://propertymap.sfplanning.org/?&search=1190/001,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/15,Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0229/003,The Bently Reserve,325 BATTERY ST,94111,197000,Office,http://propertymap.sfplanning.org/?&search=0229/003,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/14,Pending,89,65.1,,-44,,969.18,,63.3,,84,75.1,164.3,-37.6,,932.3,,73.4,163.2,87,67.6,154.9,-41.6,-41.6,932.3,4.7,67.9,155,87,66.6,153.4,-40.8,-40.8,920.4,4.7,70.9,157.9,91,58.7,140.7,-46.3,-46.3,825.8,4.2,60.4,142.6
3756/002,312 8th Street,330 8TH ST,94103,22000,Automobile Dealership,http://propertymap.sfplanning.org/?&search=3756/002,Exempt,Exempt - SqFt Not Subject This Year,Violation - Insufficient Data,,Complied,,Complied,,Complied,,Complied,,4/1/14,Complied,,,,,,,,,,,,,,,16.1,,,,,9.2,24.3,-80.3,-80.3,16.1,0.7,8.8,23.9,,8.6,24.1,-80.5,-80.5,14.5,0.7,8.4,23.5,,8.9,23.7,-81.8,-81.8,14.7,0.7,9.4,23.9
3952/001B,75 ARKANSAS ST,75 ARKANSAS ST,94107,19250, ,http://propertymap.sfplanning.org/?&search=3952/001B,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3735/055,240 2nd Street,240 2ND ST,94105,37137,Office,http://propertymap.sfplanning.org/?&search=3735/055,Exempt,Exempt - SqFt Not Subject This Year,Violation - Insufficient Data,,Complied,,Complied,,Complied,,Complied,,4/1/13,Complied,,,,,,,,,,97,46,78.3,-51.8,-51.8,57.9,2.9,46.9,80.9,97,45,78.3,-51.2,-51.2,57.9,2.9,45.6,78.8,98,36.1,68,-56.4,-56.4,46.3,2.3,44.9,78.1,98,41,71.9,-54.7,-54.7,51.2,2.6,44.3,75.4
0270/039,R1009,555 PINE ST,94108,124968, ,http://propertymap.sfplanning.org/?&search=0270/039,Complied,,Violation - Did Not Report,,Complied,,Complied,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Did Not Comply,,,,,,,,,,,376,1255.7,437.1,,3862.3,,384.8,1285.1,,379.1,1190.2,866.7,866.7,3862.3,30.9,376.6,1182.5,,,,,,,,,,,,,,,,,,
0262/013,PR III 255 California LLC,255 CALIFORNIA ST,94111,201531,Office,http://propertymap.sfplanning.org/?&search=0262/013,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/15,Complied,79,61.4,,-30.9,,970.45,,61.4,,84,58.3,158.1,-35.9,,931.7,,57.8,158,85,58.3,149.4,-37.6,-37.6,931.7,5.1,58.5,149.6,85,53.4,138.2,-38.1,-38.1,777.9,4.1,55.8,141.2,89,50.6,132.6,-43.1,-43.1,739.7,3.9,51.9,134.2
0718/021,950 Van Ness Avenue  LLC,930 VAN NESS AVE,94109,50700,College/University,http://propertymap.sfplanning.org/?&search=0718/021,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/13,Complied,,26.8,,-75.3,,99.21,,25.1,,,29.4,72.2,-71.8,,121.2,,29.1,71.9,,30.9,77.4,-70.5,-70.5,121.2,2.4,31.1,77.6,,23.9,69,-73.7,-73.7,94.7,1.9,25.3,70.4,,22.4,70.3,-73.2,-73.2,92.5,1.8,22.4,70.3
